Customer_ID,Age,Shade,Purchase_Date,Price_NPR,Brand
3477,28,Blue Black,2024-12-14,850,Revlon
3478,17,Blonde,2024-03-02,800,Garnier
3479,19,Ash Brown,2024-02-23,850,BBlunt
3480,27,Ash Brown,2023-06-02,800,L’Oreal
3481,21,Dark Brown,2023-11-04,850,Godrej
3482,25,Copper,2024-01-21,850,Streax
3483,26,Blonde,2023-07-08,650,Garnier
3484,22,Dark Brown,2025-02-11,800,L’Oreal
3485,26,Burgundy,2024-07-04,650,Revlon
3486,20,Blue Black,2024-04-29,550,Godrej
3487,24,Blue Black,2023-09-04,850,Streax
3488,18,Copper,2025-05-19,600,Garnier
3489,16,Ash Brown,2023-08-19,800,Godrej
3490,19,Copper,2023-11-04,750,Schwarzkopf
3491,24,Dark Brown,2025-05-28,900,Schwarzkopf
3492,19,Ash Brown,2024-12-25,750,Garnier
3493,17,Blonde,2023-05-28,750,Garnier
3494,25,Dark Brown,2025-04-05,600,BBlunt
3495,20,Mahogany,2024-04-19,650,Godrej
3496,18,Burgundy,2023-03-01,650,Schwarzkopf
3497,28,Red Wine,2024-07-29,900,Streax
3498,27,Mahogany,2024-02-27,900,Schwarzkopf
3499,28,Dark Brown,2024-03-02,700,Godrej
3500,24,Mahogany,2024-07-24,900,Schwarzkopf
3501,19,Ash Brown,2024-06-26,750,Streax
3502,21,Ash Brown,2023-05-18,750,L’Oreal
3503,17,Ash Brown,2024-02-02,650,Schwarzkopf
3504,21,Mahogany,2023-09-06,750,Schwarzkopf
3505,18,Copper,2023-09-19,650,Revlon
3506,27,Burgundy,2023-07-28,850,L’Oreal
3507,27,Copper,2023-12-05,850,BBlunt
3508,24,Ash Brown,2024-10-24,650,Garnier
3509,26,Dark Brown,2023-03-22,800,Streax
3510,17,Dark Brown,2024-04-05,650,Schwarzkopf
3511,27,Blue Black,2025-05-17,550,Streax
3512,27,Copper,2024-01-15,550,BBlunt
3513,24,Burgundy,2023-04-05,550,BBlunt
3514,20,Dark Brown,2024-07-02,550,L’Oreal
3515,23,Blue Black,2025-01-11,600,Streax
3516,17,Burgundy,2025-04-29,700,Garnier
3517,21,Ash Brown,2023-07-15,700,Revlon
3518,18,Copper,2023-02-22,650,BBlunt
3519,27,Red Wine,2023-10-02,850,Revlon
3520,27,Blonde,2024-01-22,750,Garnier
3521,25,Ash Brown,2024-11-20,550,Garnier
3522,20,Dark Brown,2024-09-11,700,L’Oreal
3523,27,Mahogany,2024-09-09,700,Streax
3524,23,Red Wine,2023-02-10,550,Godrej
3525,25,Mahogany,2023-03-16,850,Streax
3526,16,Burgundy,2023-07-12,600,Schwarzkopf
3527,20,Mahogany,2025-04-03,600,L’Oreal
3528,18,Red Wine,2025-02-18,900,Streax
3529,19,Red Wine,2024-08-24,700,Revlon
3530,17,Ash Brown,2025-01-11,900,Streax
3531,24,Blue Black,2024-11-18,600,L’Oreal
3532,18,Ash Brown,2024-07-26,800,Garnier
3533,17,Burgundy,2023-08-11,550,BBlunt
3534,25,Dark Brown,2024-05-05,850,Schwarzkopf
3535,26,Mahogany,2023-08-02,700,Schwarzkopf
3536,24,Blue Black,2023-12-07,550,Godrej
3537,22,Copper,2023-11-07,600,Garnier
3538,21,Blonde,2023-01-16,550,Schwarzkopf
3539,16,Red Wine,2023-08-05,600,Schwarzkopf
3540,20,Blue Black,2023-07-14,850,BBlunt
3541,27,Dark Brown,2025-01-29,600,Revlon
3542,26,Copper,2023-05-01,550,Revlon
3543,26,Blue Black,2025-02-03,850,Revlon
3544,18,Ash Brown,2025-02-11,600,L’Oreal
3545,16,Copper,2024-05-05,900,Revlon
3546,19,Blonde,2023-09-06,800,Revlon
3547,28,Dark Brown,2024-12-13,650,L’Oreal
3548,17,Red Wine,2024-09-10,550,BBlunt
3549,17,Dark Brown,2024-12-21,650,Garnier
3550,18,Burgundy,2023-07-29,550,Schwarzkopf
3551,23,Burgundy,2024-02-11,600,Godrej
3552,23,Blue Black,2023-09-03,600,Schwarzkopf
3553,27,Copper,2024-07-19,850,Revlon
3554,22,Blue Black,2023-11-26,700,Revlon
3555,21,Mahogany,2025-03-05,800,Streax
3556,24,Blonde,2023-10-17,900,Schwarzkopf
3557,19,Red Wine,2024-01-25,700,Schwarzkopf
3558,27,Blue Black,2024-04-22,650,Streax
3559,16,Mahogany,2024-06-30,600,Revlon
3560,23,Copper,2024-10-26,700,L’Oreal
3561,22,Blonde,2024-01-03,600,L’Oreal
3562,22,Red Wine,2023-11-12,550,L’Oreal
3563,18,Burgundy,2023-09-25,700,Godrej
3564,19,Mahogany,2024-01-04,650,Garnier
3565,25,Copper,2024-06-09,850,Revlon
3566,24,Blonde,2024-05-24,700,BBlunt
3567,21,Mahogany,2024-04-22,600,Schwarzkopf
3568,20,Blue Black,2023-04-11,750,Schwarzkopf
3569,18,Ash Brown,2025-04-02,750,Revlon
3570,24,Burgundy,2025-01-09,850,Revlon
3571,20,Blue Black,2024-04-25,850,Revlon
3572,20,Blue Black,2025-02-18,800,Schwarzkopf
3573,19,Copper,2025-05-09,850,Streax
3574,19,Copper,2023-11-24,600,Revlon
3575,27,Blonde,2023-07-28,900,Schwarzkopf
3576,16,Copper,2024-01-15,550,Garnier
3577,22,Mahogany,2023-11-17,700,BBlunt
3578,24,Burgundy,2024-02-28,850,L’Oreal
3579,18,Blue Black,2023-02-16,750,Streax
3580,27,Blonde,2024-07-30,550,BBlunt
3581,28,Dark Brown,2023-08-15,900,Revlon
3582,17,Dark Brown,2025-01-29,600,BBlunt
3583,18,Burgundy,2023-05-30,550,Revlon
3584,16,Copper,2023-01-17,600,BBlunt
3585,21,Copper,2023-09-25,900,Godrej
3586,26,Mahogany,2024-07-20,900,BBlunt
3587,26,Copper,2024-08-21,800,L’Oreal
3588,22,Dark Brown,2024-08-16,700,L’Oreal
3589,26,Blue Black,2025-01-07,550,Streax
3590,26,Dark Brown,2024-03-03,900,BBlunt
3591,17,Red Wine,2023-10-30,700,Schwarzkopf
3592,23,Blue Black,2023-06-06,550,Schwarzkopf
3593,21,Blue Black,2023-07-20,600,Schwarzkopf
3594,19,Copper,2023-12-04,900,BBlunt
3595,20,Burgundy,2023-08-24,600,Schwarzkopf
3596,23,Copper,2024-01-24,550,Garnier
3597,18,Burgundy,2024-08-06,800,BBlunt
3598,18,Burgundy,2025-05-03,600,L’Oreal
3599,26,Dark Brown,2023-09-09,650,Streax
3600,19,Burgundy,2024-05-26,650,Schwarzkopf
3601,16,Blonde,2024-07-17,700,Godrej
3602,24,Ash Brown,2024-11-01,850,Schwarzkopf
3603,23,Copper,2024-12-02,650,L’Oreal
3604,23,Blonde,2023-12-12,650,Garnier
3605,25,Blue Black,2023-09-21,800,BBlunt
3606,21,Blonde,2025-02-20,800,Schwarzkopf
3607,22,Mahogany,2025-04-21,850,Godrej
3608,21,Red Wine,2024-05-15,750,Streax
3609,24,Burgundy,2025-01-10,850,L’Oreal
3610,18,Copper,2024-10-19,750,Streax
3611,18,Mahogany,2025-01-27,800,Streax
3612,18,Copper,2024-05-17,750,Godrej
3613,25,Dark Brown,2024-04-16,800,Revlon
3614,18,Red Wine,2023-06-22,750,L’Oreal
3615,24,Mahogany,2025-01-20,600,Revlon
3616,27,Copper,2025-03-25,800,Godrej
3617,19,Blue Black,2023-12-27,850,BBlunt
3618,28,Burgundy,2023-06-23,700,BBlunt
3619,22,Mahogany,2023-05-24,700,BBlunt
3620,24,Blue Black,2025-01-07,800,Streax
3621,26,Burgundy,2024-07-13,650,Revlon
3622,27,Ash Brown,2024-05-15,900,Streax
3623,22,Blue Black,2023-07-08,700,BBlunt
3624,24,Blonde,2024-07-09,850,Streax
3625,27,Copper,2024-10-19,650,Garnier
3626,18,Dark Brown,2023-03-02,700,L’Oreal
3627,19,Burgundy,2024-06-20,900,L’Oreal
3628,23,Mahogany,2023-02-04,550,Streax
3629,21,Red Wine,2025-05-09,550,Godrej
3630,20,Mahogany,2025-05-17,800,Schwarzkopf
3631,28,Blonde,2023-03-18,900,Revlon
3632,19,Copper,2025-04-17,850,L’Oreal
3633,23,Blonde,2024-11-15,850,Streax
3634,16,Mahogany,2023-02-19,700,Revlon
3635,24,Dark Brown,2025-02-21,600,Godrej
3636,16,Copper,2023-01-07,650,BBlunt
3637,23,Red Wine,2024-02-27,900,Schwarzkopf
3638,19,Burgundy,2023-05-21,700,Godrej
3639,24,Copper,2025-05-12,800,Garnier
3640,26,Blue Black,2024-10-07,900,BBlunt
3641,20,Copper,2023-08-25,650,BBlunt
3642,18,Blonde,2023-03-11,750,BBlunt
3643,24,Blonde,2024-12-25,800,Godrej
3644,26,Blonde,2023-06-04,700,Garnier
3645,24,Red Wine,2023-01-10,600,Schwarzkopf
3646,19,Copper,2023-08-12,900,Revlon
3647,26,Dark Brown,2024-06-01,750,Godrej
3648,19,Dark Brown,2024-04-11,800,L’Oreal
3649,27,Copper,2024-01-18,700,L’Oreal
3650,23,Dark Brown,2023-03-03,550,Godrej
3651,17,Ash Brown,2024-09-24,850,Revlon
3652,24,Red Wine,2024-10-15,700,L’Oreal
3653,28,Burgundy,2024-11-13,550,Revlon
3654,21,Burgundy,2024-09-23,550,BBlunt
3655,24,Burgundy,2024-05-09,800,Godrej
3656,23,Burgundy,2024-11-06,700,BBlunt
3657,22,Burgundy,2024-05-14,850,L’Oreal
3658,28,Dark Brown,2023-01-17,700,Revlon
3659,16,Mahogany,2023-01-07,550,BBlunt
3660,27,Blonde,2024-06-28,650,L’Oreal
3661,18,Red Wine,2024-07-18,750,Streax
3662,26,Mahogany,2024-02-26,600,Garnier
3663,17,Red Wine,2023-01-13,700,BBlunt
3664,20,Ash Brown,2023-01-18,750,Garnier
3665,20,Copper,2024-06-26,750,Garnier
3666,20,Blue Black,2025-01-09,900,Schwarzkopf
3667,19,Blonde,2023-10-09,650,L’Oreal
3668,20,Ash Brown,2024-07-02,750,Godrej
3669,18,Mahogany,2023-10-21,700,Revlon
3670,27,Blue Black,2023-01-18,800,Streax
3671,16,Copper,2024-05-29,800,L’Oreal
3672,20,Ash Brown,2025-04-12,900,Schwarzkopf
3673,28,Copper,2024-12-15,750,Schwarzkopf
3674,24,Copper,2024-11-21,700,Streax
3675,28,Dark Brown,2024-03-16,700,BBlunt
3676,24,Red Wine,2025-04-05,550,Revlon
3677,19,Blue Black,2023-07-03,650,Schwarzkopf
3678,18,Red Wine,2023-04-20,850,Godrej
3679,16,Copper,2023-04-09,600,L’Oreal
3680,17,Dark Brown,2024-06-20,850,Godrej
3681,23,Ash Brown,2023-06-02,900,BBlunt
3682,16,Copper,2023-09-04,550,L’Oreal
3683,23,Mahogany,2023-07-16,600,BBlunt
3684,28,Copper,2024-09-26,850,Revlon
3685,22,Red Wine,2024-06-23,700,Revlon
3686,23,Blue Black,2023-09-16,800,Godrej
3687,27,Ash Brown,2025-04-14,550,Godrej
3688,21,Red Wine,2023-12-29,850,Revlon
3689,27,Copper,2023-10-01,900,Garnier
3690,24,Mahogany,2025-03-25,750,Revlon
3691,18,Blonde,2024-02-11,900,Streax
3692,25,Dark Brown,2023-03-22,900,L’Oreal
3693,19,Mahogany,2024-01-18,900,Streax
3694,28,Copper,2024-02-20,750,BBlunt
3695,21,Mahogany,2024-04-15,600,Revlon
3696,23,Dark Brown,2024-08-01,700,Revlon
3697,20,Blonde,2023-09-07,800,Schwarzkopf
3698,18,Mahogany,2024-12-14,600,BBlunt
3699,21,Blonde,2023-08-20,850,Schwarzkopf
3700,19,Copper,2023-11-04,850,BBlunt
3701,24,Blonde,2024-12-01,800,Streax
3702,28,Red Wine,2025-04-27,850,L’Oreal
3703,18,Red Wine,2025-05-18,650,BBlunt
3704,19,Blonde,2023-03-24,800,Godrej
3705,22,Ash Brown,2024-10-31,750,Revlon
3706,22,Blue Black,2025-05-28,850,BBlunt
3707,27,Ash Brown,2024-10-27,850,L’Oreal
3708,27,Blonde,2025-02-16,550,BBlunt
3709,19,Blue Black,2023-02-02,550,Revlon
3710,21,Red Wine,2023-04-06,550,Garnier
3711,27,Blue Black,2024-02-20,800,BBlunt
3712,28,Blonde,2024-01-24,750,Godrej
3713,18,Red Wine,2024-01-22,800,Revlon
3714,21,Blue Black,2024-07-19,900,L’Oreal
3715,27,Blue Black,2024-05-02,700,Streax
3716,17,Ash Brown,2023-02-27,750,Streax
3717,23,Blue Black,2024-10-14,750,Revlon
3718,17,Copper,2023-01-10,900,Schwarzkopf
3719,26,Blonde,2024-12-20,800,Garnier
3720,22,Burgundy,2023-06-25,800,L’Oreal
3721,24,Burgundy,2023-03-26,550,Garnier
3722,16,Burgundy,2024-05-26,750,Streax
3723,23,Blonde,2025-05-15,550,Garnier
3724,22,Burgundy,2024-03-20,700,Godrej
3725,21,Ash Brown,2024-10-22,650,Streax
3726,21,Blonde,2025-03-14,550,BBlunt
3727,21,Copper,2023-12-06,800,Godrej
3728,24,Red Wine,2024-08-02,850,Godrej
3729,17,Copper,2025-05-28,600,Schwarzkopf
3730,16,Blonde,2023-04-08,650,Godrej
3731,28,Blonde,2024-06-24,700,L’Oreal
3732,27,Blue Black,2023-02-13,850,BBlunt
3733,21,Blue Black,2023-08-24,800,BBlunt
3734,25,Blue Black,2023-08-05,650,Streax
3735,26,Dark Brown,2024-12-09,900,L’Oreal
3736,23,Dark Brown,2024-08-03,800,Godrej
3737,18,Mahogany,2024-05-01,550,Godrej
3738,27,Dark Brown,2023-10-05,850,Garnier
3739,25,Ash Brown,2023-02-17,800,Streax
3740,16,Blonde,2023-03-18,850,Streax
3741,24,Copper,2024-12-01,700,Garnier
3742,28,Blonde,2023-10-15,600,Schwarzkopf
3743,28,Blue Black,2024-07-10,550,Revlon
3744,16,Blonde,2024-07-31,550,Garnier
3745,18,Red Wine,2024-11-04,850,BBlunt
3746,23,Dark Brown,2023-02-03,700,L’Oreal
3747,18,Blonde,2023-07-03,700,Godrej
3748,28,Copper,2025-05-20,650,Revlon
3749,19,Burgundy,2023-11-19,600,Garnier
3750,23,Red Wine,2023-01-17,800,Streax
3751,16,Red Wine,2023-08-01,650,Revlon
3752,28,Blonde,2024-08-24,800,L’Oreal
3753,28,Mahogany,2023-05-28,800,L’Oreal
3754,21,Blue Black,2025-02-09,800,Streax
3755,16,Ash Brown,2025-04-20,650,Revlon
3756,16,Ash Brown,2024-12-30,550,Revlon
3757,23,Burgundy,2025-04-20,700,Schwarzkopf
3758,26,Ash Brown,2024-02-12,550,Revlon
3759,19,Ash Brown,2023-03-20,600,Godrej
3760,27,Blue Black,2023-11-03,650,BBlunt
3761,16,Dark Brown,2023-06-16,900,Garnier
3762,25,Blue Black,2024-07-31,600,Streax
3763,22,Mahogany,2023-09-04,700,Garnier
3764,20,Copper,2024-08-03,700,Garnier
3765,20,Burgundy,2025-05-04,750,Revlon
3766,16,Ash Brown,2025-05-19,600,Streax
3767,25,Mahogany,2024-02-03,900,Revlon
3768,26,Burgundy,2024-11-24,550,Schwarzkopf
3769,21,Red Wine,2024-07-07,850,Revlon
3770,24,Ash Brown,2023-12-06,900,Schwarzkopf
3771,24,Ash Brown,2024-01-29,600,Schwarzkopf
3772,23,Blue Black,2025-02-12,650,Godrej
3773,20,Blonde,2025-01-27,700,Godrej
3774,16,Burgundy,2023-05-24,700,Godrej
3775,24,Ash Brown,2025-03-20,600,Godrej
3776,16,Dark Brown,2024-12-06,900,L’Oreal
3777,23,Burgundy,2025-01-11,600,Godrej
3778,20,Copper,2023-03-22,800,Godrej
3779,18,Dark Brown,2024-05-27,600,Godrej
3780,26,Mahogany,2025-02-02,800,Schwarzkopf
3781,22,Dark Brown,2023-12-21,900,Garnier
3782,22,Mahogany,2023-02-24,650,Streax
3783,24,Blonde,2023-04-11,650,Garnier
3784,22,Ash Brown,2024-03-23,550,Garnier
3785,28,Dark Brown,2023-08-26,600,BBlunt
3786,26,Copper,2025-05-08,900,L’Oreal
3787,18,Blue Black,2023-03-19,900,Schwarzkopf
3788,26,Ash Brown,2023-12-15,550,Revlon
3789,28,Burgundy,2024-09-11,850,Schwarzkopf
3790,28,Red Wine,2025-02-26,900,Godrej
3791,16,Mahogany,2024-09-20,750,Garnier
3792,23,Burgundy,2024-09-01,650,Schwarzkopf
3793,27,Blonde,2024-02-11,700,L’Oreal
3794,18,Mahogany,2025-03-03,800,Godrej
3795,27,Blue Black,2023-12-01,750,BBlunt
3796,23,Mahogany,2023-01-31,700,Revlon
3797,23,Red Wine,2024-10-11,750,Godrej
3798,28,Dark Brown,2023-10-07,550,Streax
3799,20,Copper,2025-03-13,550,Revlon
3800,28,Dark Brown,2024-04-06,800,Schwarzkopf
3801,27,Ash Brown,2024-05-17,650,Godrej
3802,28,Red Wine,2023-08-22,850,BBlunt
3803,16,Copper,2023-12-31,900,Schwarzkopf
3804,28,Red Wine,2024-07-20,800,L’Oreal
3805,25,Ash Brown,2024-01-20,850,Revlon
3806,22,Mahogany,2024-03-18,700,Revlon
3807,27,Blonde,2023-07-10,900,L’Oreal
3808,25,Ash Brown,2024-11-27,750,Streax
3809,20,Ash Brown,2024-08-22,800,Revlon
3810,23,Copper,2024-11-07,850,Schwarzkopf
3811,24,Blue Black,2024-01-25,600,Garnier
3812,26,Dark Brown,2023-03-29,600,Streax
3813,22,Mahogany,2025-03-01,650,L’Oreal
3814,28,Ash Brown,2024-09-25,850,BBlunt
3815,22,Blonde,2023-10-30,800,Streax
3816,16,Burgundy,2025-03-28,700,Godrej
3817,19,Mahogany,2023-09-10,600,Godrej
3818,17,Blue Black,2024-12-31,650,L’Oreal
3819,17,Red Wine,2023-03-17,800,Garnier
3820,17,Ash Brown,2023-03-26,650,Schwarzkopf
3821,19,Blonde,2023-10-02,700,BBlunt
3822,16,Mahogany,2023-06-07,600,Godrej
3823,19,Blonde,2024-01-25,900,Godrej
3824,17,Blonde,2024-12-29,600,Schwarzkopf
3825,20,Dark Brown,2025-03-13,600,Garnier
3826,18,Copper,2024-10-11,850,Revlon
3827,27,Red Wine,2023-06-07,550,Streax
3828,23,Blue Black,2025-01-27,850,L’Oreal
3829,19,Dark Brown,2024-02-03,600,Garnier
3830,16,Mahogany,2023-11-21,750,Garnier
3831,16,Ash Brown,2024-01-05,550,Garnier
3832,27,Blue Black,2023-04-20,900,Garnier
3833,25,Ash Brown,2023-04-04,800,Revlon
3834,18,Burgundy,2023-01-06,850,Schwarzkopf
3835,24,Blonde,2023-11-12,550,BBlunt
3836,22,Burgundy,2024-03-31,550,Streax
3837,17,Copper,2024-01-04,850,Garnier
3838,28,Blonde,2025-02-18,850,Streax
3839,24,Red Wine,2023-10-04,550,Garnier
3840,25,Blue Black,2023-04-15,650,L’Oreal
3841,17,Ash Brown,2023-05-16,900,Godrej
3842,18,Dark Brown,2023-03-31,750,Revlon
3843,26,Copper,2023-07-11,700,Garnier
3844,28,Red Wine,2024-03-17,600,BBlunt
3845,25,Ash Brown,2024-04-04,900,BBlunt
3846,17,Blue Black,2024-07-24,850,BBlunt
3847,18,Mahogany,2024-07-22,550,L’Oreal
3848,21,Copper,2024-06-08,700,BBlunt
3849,24,Burgundy,2024-02-22,850,Schwarzkopf
3850,24,Burgundy,2023-04-16,650,L’Oreal
3851,22,Dark Brown,2023-01-27,700,Revlon
3852,27,Ash Brown,2023-04-02,550,BBlunt
3853,18,Ash Brown,2023-12-29,900,Godrej
3854,19,Ash Brown,2024-07-21,800,Garnier
3855,21,Copper,2023-04-06,900,Revlon
3856,26,Blue Black,2024-09-03,900,Schwarzkopf
3857,20,Mahogany,2024-09-04,750,Godrej
3858,17,Burgundy,2025-03-14,700,Revlon
3859,28,Red Wine,2023-11-29,850,Schwarzkopf
3860,21,Blonde,2024-01-30,550,BBlunt
3861,18,Copper,2023-01-13,850,Revlon
3862,23,Copper,2023-10-26,550,Revlon
3863,17,Blue Black,2024-02-28,600,Revlon
3864,16,Burgundy,2024-02-02,800,L’Oreal
3865,24,Dark Brown,2025-03-08,600,Godrej
3866,27,Mahogany,2023-03-28,900,Streax
3867,18,Blue Black,2025-01-12,800,Schwarzkopf
3868,26,Red Wine,2024-07-26,750,BBlunt
3869,16,Burgundy,2023-09-06,600,Garnier
3870,22,Blue Black,2024-08-08,750,BBlunt
3871,28,Burgundy,2024-06-17,850,BBlunt
3872,25,Burgundy,2023-06-23,900,L’Oreal
3873,20,Dark Brown,2024-12-02,650,L’Oreal
3874,20,Copper,2024-01-25,650,Revlon
3875,16,Mahogany,2023-06-23,800,BBlunt
3876,24,Copper,2023-05-23,800,Godrej
3877,22,Blonde,2023-10-03,600,L’Oreal
3878,23,Mahogany,2023-11-05,650,Schwarzkopf
3879,24,Burgundy,2023-10-02,700,L’Oreal
3880,21,Blue Black,2024-05-19,700,Godrej
3881,27,Red Wine,2023-05-30,850,L’Oreal
3882,20,Dark Brown,2023-03-06,700,Streax
3883,21,Mahogany,2023-06-21,850,Godrej
3884,26,Blonde,2024-03-21,650,Streax
3885,17,Burgundy,2023-10-10,700,Streax
3886,19,Red Wine,2024-03-07,750,Garnier
3887,18,Mahogany,2023-11-03,550,Godrej
3888,28,Copper,2024-05-10,800,Garnier
3889,22,Copper,2025-03-12,900,Schwarzkopf
3890,24,Mahogany,2023-03-20,600,Revlon
3891,20,Mahogany,2024-01-05,850,Revlon
3892,21,Mahogany,2023-09-15,750,Streax
3893,25,Red Wine,2023-09-10,700,L’Oreal
3894,27,Copper,2025-01-08,900,Godrej
3895,27,Blue Black,2024-10-02,900,L’Oreal
3896,17,Blonde,2024-05-22,550,Godrej
3897,18,Blonde,2024-08-31,600,L’Oreal
3898,18,Dark Brown,2024-09-23,750,Revlon
3899,27,Burgundy,2023-07-20,600,Schwarzkopf
3900,27,Ash Brown,2024-04-13,850,Revlon
3901,24,Blue Black,2023-04-20,850,L’Oreal
3902,22,Copper,2023-05-19,800,Godrej
3903,23,Burgundy,2023-11-08,650,BBlunt
3904,26,Dark Brown,2023-01-07,850,Schwarzkopf
3905,25,Burgundy,2024-02-10,700,Godrej
3906,26,Mahogany,2023-12-07,900,L’Oreal
3907,24,Ash Brown,2025-05-11,750,Godrej
3908,21,Copper,2024-09-27,750,Garnier
3909,19,Ash Brown,2024-01-25,550,Godrej
3910,27,Blue Black,2025-04-03,900,Revlon
3911,16,Ash Brown,2025-06-01,550,Streax
3912,23,Burgundy,2023-12-04,550,Revlon
3913,22,Ash Brown,2024-03-26,900,Garnier
3914,17,Ash Brown,2023-12-09,600,Schwarzkopf
3915,23,Blonde,2024-03-16,700,Godrej
3916,27,Copper,2025-04-15,600,Schwarzkopf
3917,20,Copper,2025-04-23,700,BBlunt
3918,22,Burgundy,2025-05-30,750,Godrej
3919,19,Red Wine,2024-10-28,850,Revlon
3920,20,Ash Brown,2024-08-31,850,Streax
3921,23,Ash Brown,2023-05-20,600,Revlon
3922,16,Mahogany,2023-11-04,600,Schwarzkopf
3923,16,Copper,2023-11-25,600,L’Oreal
3924,19,Ash Brown,2024-09-09,650,Revlon
3925,18,Copper,2024-12-12,800,L’Oreal
3926,28,Ash Brown,2023-07-25,900,Revlon
3927,25,Blonde,2024-05-05,700,Revlon
3928,27,Burgundy,2023-11-18,850,Streax
3929,17,Copper,2023-07-01,700,BBlunt
3930,27,Blue Black,2024-02-12,600,L’Oreal
3931,18,Burgundy,2023-11-23,650,L’Oreal
3932,26,Mahogany,2023-10-26,600,Revlon
3933,26,Burgundy,2025-01-22,700,L’Oreal
3934,26,Ash Brown,2024-12-12,800,Revlon
3935,16,Mahogany,2024-10-10,850,Revlon
3936,16,Burgundy,2024-05-17,800,Schwarzkopf
3937,21,Dark Brown,2024-08-12,900,Godrej
3938,20,Mahogany,2025-03-11,750,L’Oreal
3939,23,Dark Brown,2023-09-06,650,Streax
3940,17,Blue Black,2023-11-30,800,Garnier
3941,19,Burgundy,2024-01-21,650,Schwarzkopf
3942,23,Copper,2023-10-15,600,L’Oreal
3943,27,Copper,2025-04-16,750,Streax
3944,21,Red Wine,2025-03-15,700,L’Oreal
3945,16,Ash Brown,2024-02-07,800,BBlunt
3946,19,Dark Brown,2024-01-09,800,Garnier
3947,16,Mahogany,2023-04-27,550,Garnier
3948,28,Red Wine,2024-07-31,850,Streax
3949,17,Red Wine,2023-07-24,700,BBlunt
3950,20,Blonde,2024-08-29,800,BBlunt
3951,23,Dark Brown,2024-07-12,800,L’Oreal
3952,23,Mahogany,2023-07-04,700,Godrej
3953,26,Red Wine,2024-11-29,750,Streax
3954,18,Blonde,2025-02-25,650,BBlunt
3955,26,Red Wine,2024-07-17,700,Garnier
3956,28,Ash Brown,2023-01-28,650,Streax
3957,19,Blue Black,2025-01-14,750,Garnier
3958,25,Dark Brown,2024-04-17,750,L’Oreal
3959,26,Blonde,2024-12-26,900,Streax
3960,21,Blue Black,2023-08-03,600,Godrej
3961,26,Mahogany,2024-03-24,550,Revlon
3962,26,Ash Brown,2025-03-27,750,Streax
3963,25,Blonde,2023-10-26,900,BBlunt
3964,18,Mahogany,2025-05-01,900,BBlunt
3965,17,Red Wine,2024-12-10,900,L’Oreal
3966,21,Copper,2023-03-12,750,Schwarzkopf
3967,26,Burgundy,2025-04-18,650,Schwarzkopf
3968,28,Mahogany,2025-05-18,750,Godrej
3969,20,Blue Black,2025-03-25,700,Garnier
3970,25,Ash Brown,2025-03-25,600,Garnier
3971,20,Ash Brown,2024-02-23,600,Revlon
3972,25,Mahogany,2024-11-20,700,Garnier
3973,28,Red Wine,2024-05-26,800,Schwarzkopf
3974,20,Burgundy,2023-05-23,750,Schwarzkopf
3975,25,Dark Brown,2024-10-10,850,BBlunt
3976,27,Blue Black,2023-11-07,550,Revlon
3977,20,Mahogany,2023-09-05,900,Godrej
3978,18,Mahogany,2023-09-16,750,Revlon
3979,22,Copper,2024-11-05,600,Streax
3980,21,Ash Brown,2023-06-07,550,Godrej
3981,19,Blue Black,2025-01-02,850,Schwarzkopf
3982,17,Burgundy,2024-03-09,800,Garnier
3983,27,Ash Brown,2025-03-19,650,L’Oreal
3984,24,Mahogany,2024-01-22,650,Revlon
3985,16,Ash Brown,2023-03-17,850,Revlon
3986,28,Ash Brown,2024-04-04,750,BBlunt
3987,28,Blonde,2024-09-04,750,BBlunt
3988,26,Ash Brown,2024-05-05,550,Schwarzkopf
3989,19,Red Wine,2024-08-19,550,Godrej
3990,16,Ash Brown,2024-02-15,800,L’Oreal
3991,28,Dark Brown,2024-07-01,750,Streax
3992,21,Red Wine,2024-06-02,600,BBlunt
3993,19,Blue Black,2024-12-09,650,BBlunt
3994,20,Ash Brown,2024-03-04,800,Garnier
3995,20,Burgundy,2024-07-10,900,Garnier
3996,24,Red Wine,2023-02-07,550,Schwarzkopf
3997,16,Red Wine,2025-03-20,900,Schwarzkopf
3998,28,Mahogany,2024-01-04,600,BBlunt
3999,17,Blue Black,2024-12-19,750,Godrej
4000,28,Ash Brown,2025-04-11,700,Streax
4001,21,Copper,2024-07-03,550,L’Oreal
4002,20,Burgundy,2024-08-31,800,BBlunt
4003,26,Mahogany,2024-10-15,700,Godrej
4004,22,Blue Black,2023-03-29,600,Godrej
4005,18,Dark Brown,2023-04-22,900,BBlunt
4006,18,Red Wine,2025-02-26,850,Godrej
4007,25,Burgundy,2023-09-12,650,Revlon
4008,17,Dark Brown,2024-11-04,850,Godrej
4009,28,Ash Brown,2024-11-11,850,BBlunt
4010,18,Copper,2023-12-30,850,Godrej
4011,25,Blonde,2023-06-20,600,Streax
4012,16,Blonde,2024-10-24,650,BBlunt
4013,20,Blue Black,2024-09-19,600,Garnier
4014,27,Copper,2023-02-15,850,BBlunt
4015,20,Burgundy,2024-07-30,550,Godrej
4016,27,Mahogany,2024-10-22,850,BBlunt
4017,26,Burgundy,2024-11-24,550,L’Oreal
4018,22,Copper,2024-10-24,800,BBlunt
4019,19,Dark Brown,2024-02-14,850,BBlunt
